citric acid,alcohol,volatile acidity,avg_volatile_acidity,Avg_FixedAcidity,Avg_Sulphates,quality
0.03,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.56,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.39,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.05,12.9,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.05,12.9,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.05,12.9,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.24,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.45,12.6,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.46,12.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.72,9.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.72,9.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.33,10.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.3,11.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.3,11.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.39,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.67,13.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.5,12.5,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.33,10.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.67,13.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.5,12.5,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.54,11.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.31,11.3,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.39,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.46,12.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.24,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.39,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.33,10.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.09,12.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.24,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.31,11.3,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.09,12.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.33,10.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.09,12.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.03,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.05,12.9,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.24,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.54,11.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.72,9.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.03,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.09,12.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.72,9.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.39,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.56,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.34,13.1,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.72,9.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.09,12.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.5,12.5,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.3,11.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.34,13.1,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.33,10.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.39,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.3,11.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.31,11.3,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.72,9.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.56,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.39,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.05,12.9,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.45,12.6,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.05,12.9,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.09,12.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.72,9.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.34,13.1,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.34,13.1,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.45,12.6,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.05,12.9,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.5,12.5,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.39,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.46,12.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.09,12.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.05,12.9,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.31,11.3,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.31,11.3,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.56,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.56,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.24,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.05,12.9,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.03,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.72,9.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.53,11.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.67,13.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.54,11.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.5,12.5,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.24,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.05,12.9,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.56,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.46,12.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.72,9.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.56,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.45,12.6,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.3,11.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.33,10.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.5,12.5,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.39,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.67,13.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.53,11.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.31,11.3,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.72,9.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.34,13.1,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.54,11.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.03,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.5,12.5,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.03,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.5,12.5,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.46,12.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.5,12.5,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.54,11.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.5,12.5,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.46,12.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.3,11.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.34,13.1,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.39,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.24,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.56,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.3,11.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.31,11.3,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.39,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.54,11.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.05,12.9,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.54,11.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.56,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.39,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.53,11.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.34,13.1,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.53,11.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.03,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.33,10.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.72,9.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.72,9.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.45,12.6,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.34,13.1,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.45,12.6,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.33,10.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.39,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.46,12.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.05,12.9,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.24,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.34,13.1,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.53,11.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.5,12.5,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.31,11.3,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.03,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.53,11.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.54,11.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.34,13.1,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.54,11.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.72,9.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.05,12.9,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.54,11.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.56,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.24,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.31,11.3,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.72,9.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.09,12.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.09,12.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.56,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.33,10.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.31,11.3,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.34,13.1,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.09,12.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.56,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.34,13.1,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.3,11.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.45,12.6,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.5,12.5,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.39,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.33,10.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.67,13.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.33,10.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.56,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.09,12.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.53,11.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.03,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.72,9.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.72,9.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.5,12.5,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.09,12.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.05,12.9,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.34,13.1,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.72,9.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.56,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.03,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.45,12.6,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.53,11.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.03,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.39,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.33,10.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.09,12.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.46,12.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.24,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.56,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.33,10.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.45,12.6,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.46,12.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.31,11.3,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.53,11.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.67,13.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.33,10.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.3,11.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.09,12.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.09,12.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.09,12.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.56,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.56,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.53,11.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.46,12.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.24,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.3,11.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.03,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.31,11.3,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.34,13.1,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.54,11.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.09,12.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.09,12.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.33,10.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.5,12.5,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.3,11.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.45,12.6,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.09,12.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.46,12.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.39,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.24,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.05,12.9,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.33,10.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.5,12.5,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.45,12.6,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.3,11.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.56,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.53,11.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.05,12.9,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.09,12.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.45,12.6,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.5,12.5,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.31,11.3,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.3,11.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.46,12.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.46,12.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.31,11.3,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.54,11.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.67,13.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.33,10.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.54,11.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.46,12.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.45,12.6,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.03,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.67,13.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.39,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.39,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.3,11.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.24,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.5,12.5,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.09,12.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.34,13.1,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.46,12.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.54,11.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.31,11.3,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.31,11.3,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.72,9.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.53,11.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.46,12.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.03,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.46,12.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.03,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.31,11.3,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.39,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.45,12.6,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.24,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.24,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.05,12.9,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.24,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.03,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.39,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.03,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.24,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.56,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.67,13.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.31,11.3,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.3,11.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.3,11.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.45,12.6,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.24,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.34,13.1,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.31,11.3,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.3,11.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.03,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.05,12.9,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.54,11.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.53,11.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.45,12.6,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.24,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.45,12.6,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.34,13.1,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.05,12.9,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.31,11.3,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.31,11.3,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.54,11.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.39,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.45,12.6,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.5,12.5,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.09,12.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.3,11.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.03,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.34,13.1,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.67,13.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.72,9.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.72,9.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.39,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.3,11.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.46,12.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.67,13.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.45,12.6,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.39,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.54,11.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.46,12.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.31,11.3,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.31,11.3,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.09,12.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.54,11.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.39,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.54,11.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.09,12.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.72,9.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.34,13.1,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.33,10.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.54,11.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.3,11.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.33,10.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.05,9.7,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.05,9.7,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.42,9.9,0.52,0.52,8.3478,0.56512,3
0.42,9.9,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.42,9.9,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.05,9.7,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.02,11.0,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.05,9.7,0.52,0.52,8.3478,0.56512,3
0.05,9.7,0.52,0.52,8.3478,0.56512,3
0.05,9.7,0.52,0.52,8.3478,0.56512,3
0.02,11.0,0.52,0.52,8.3478,0.56512,3
0.0,10.7,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.02,11.0,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.0,10.7,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.0,10.7,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.05,9.7,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.02,11.0,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.05,9.7,0.52,0.52,8.3478,0.56512,3
0.42,9.9,0.52,0.52,8.3478,0.56512,3
0.05,9.7,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.05,9.7,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.05,9.7,0.52,0.52,8.3478,0.56512,3
0.02,11.0,0.52,0.52,8.3478,0.56512,3
0.05,9.7,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.02,11.0,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.42,9.9,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.05,9.7,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.02,11.0,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
